url,Author,Title,Date,date_clean
https://www.texastribune.org/2018/10/02/two-taken-hospital-after-white-powdery-substance-sent-cruz-campaign-of/,PATRICK SVITEK,"Cruz campaign office evacuated after receiving ""white powdery substance"" in the mail","OCT. 2, 2018",2018-10-02
https://www.texastribune.org/2018/10/16/texas-beto-orourke-ted-cruz-debate-claims/,ALEX SAMUELS,We fact check Ted Cruz and Beto O’Rourke’s second debate,"OCT. 16, 2018",2018-10-16
https://www.texastribune.org/2018/10/16/ted-cruz-beto-orourke-watch-debate-texas-san-antonio/,PATRICK SVITEK,Beto O’Rourke swings harder at Ted Cruz in second debate,"OCT. 16, 2018",2018-10-16
https://www.texastribune.org/2018/10/04/beto-orourke-says-hes-not-interested-barack-obama-endorsement/,JULIÁN AGUILAR,"Beto O'Rourke on possible endorsement from Obama: ""I don't think we're interested.""","OCT. 4, 2018",2018-10-04
https://www.texastribune.org/2018/10/09/Ted-cruz-Richard-Linklater-beto-ad/,PATRICK SVITEK,Linklater directs ads for anti-Cruz super PAC,"OCT. 9, 2018",2018-10-09
https://www.texastribune.org/2018/10/02/why-did-trump-administration-separate-asylum-seekers-their-kids/,NEENA SATIJA,Why did the Trump administration separate asylum-seekers from their kids?,"OCT. 2, 2018",2018-10-02
https://www.texastribune.org/2018/10/05/sens-ted-cruz-john-cornyn-texas-vote-advance-brett-kavanaugh-nominatio/,ABBY LIVINGSTON,"Sens. Ted Cruz, John Cornyn vote to advance Brett Kavanaugh nomination","OCT. 5, 2018",2018-10-05
https://www.texastribune.org/2018/10/05/analysis-texas-house-senate-fight-agencies-squirm/,ROSS RAMSEY,"Analysis: When the Texas House and Senate fight, legislative agencies squirm","OCT. 5, 2018",2018-10-05
https://www.texastribune.org/2018/10/04/leader-texas-tech-system-board-resigns-chairman-permanent-chancellor-t/,SHANNON NAJMABADI,Leader of Texas Tech System board resigns as chairman; permanent chancellor tapped,"OCT. 4, 2018",2018-10-04
https://www.texastribune.org/2018/10/11/cruz-orourke-poll-senate-texas/,ABBY LIVINGSTON,Ted Cruz leads Beto O'Rourke in new poll by nine points,"OCT. 11, 2018",2018-10-11
https://www.texastribune.org/2018/10/16/here-are-ted-cruz-and-beto-orourkes-attendance-numbers/,ANDREW EVERSDEN,Beto O’Rourke says Ted Cruz has an attendance problem. Cruz has missed 14 percent of votes; O’Rourke has missed 3 percent.,"OCT. 16, 2018",2018-10-16
https://www.texastribune.org/2018/10/05/t-squared-community-conversation-toolkit/,ALEX SAMUELS,T-Squared: Help us spark policy conversations in your communities,"OCT. 5, 2018",2018-10-05
https://www.texastribune.org/2018/10/10/feds-disclose-plans-new-section-border-wall-texas/,JULIÁN AGUILAR,Trump administration discloses plans for construction of new border barrier in Texas,"OCT. 10, 2018",2018-10-10
https://www.texastribune.org/2018/10/15/ut-system-board-regents-chair-sara-martinez-tucker-resign-jan-15/,SHANNON NAJMABADI,UT System Board of Regents Chair Sara Martinez Tucker to step down in January,"OCT. 15, 2018",2018-10-15
https://www.texastribune.org/2018/10/10/texas-rural-symposium-community-conversation-video/,JESSICA WEAVER,"Watch our symposium on rural Texas, and include your community in the conversation","OCT. 10, 2018",2018-10-10
https://www.texastribune.org/2018/10/10/orourke-isnt-interested-obama-endorsement-tribcast/,EMILY RAMSHAW,"TribCast: O'Rourke isn't ""interested"" in Obama endorsement","OCT. 10, 2018",2018-10-10
https://www.texastribune.org/2018/10/05/affordable-housing-texas-community-conversation-toolkit/,ALEX SAMUELS,Want to discuss affordable housing in your community? This guide can start the conversation.,"OCT. 5, 2018",2018-10-05
https://www.texastribune.org/2018/10/02/texas-senate-will-wait-and-see-charles-schwertner-sexual-misconduct-al/,ALEXA URA,"After another member is accused of sexual misconduct, the Texas Senate takes a wait-and-see approach","OCT. 2, 2018",2018-10-02
https://www.texastribune.org/2018/10/11/livestream-marvin-odum-houston-chief-recover-officer/,TEXAS TRIBUNE STAFF,"Watch: A conversation with Marvin Odum, Houston's chief recovery officer","OCT. 11, 2018",2018-10-11
https://www.texastribune.org/2018/10/04/zero-tolerance-policy-reunite-separated-immigrant-families/,HANNAH WILEY,Hundreds of migrant kids haven't been reunited with their parents. What's taking so long?,"OCT. 4, 2018",2018-10-04
https://www.texastribune.org/2018/10/03/texas-and-feds-square-over-potential-revocation-millions-special-educa/,ALIYYA SWABY,Texas and the feds square off over $33 million in special education funds,"OCT. 3, 2018",2018-10-03
https://www.texastribune.org/2018/10/08/refugee-resettlement-texas-hits-historic-low-under-trump-administratio/,ALEXA URA,Refugee resettlement in Texas hits historic low under Trump administration,"OCT. 8, 2018",2018-10-08
https://www.texastribune.org/2018/10/09/travis-clardy-texas-house-livestream/,OMAR RODRIGUEZ-ORTIZ,Travis Clardy on the bathroom bill and the relationship between Texas’ top political leaders,"OCT. 9, 2018",2018-10-09
https://www.texastribune.org/2018/10/10/catholic-church-texas-diocese-sexual-abuse-minor/,EMMA PLATOFF,"Catholic dioceses in Texas to release names of clergy ""credibly accused"" of sexually abusing minors","OCT. 10, 2018",2018-10-10
https://www.texastribune.org/2018/10/03/former-intern-rep-sheila-jackson-lee-accused-posting-gop-senators-info/,ABBY LIVINGSTON,Report: Former intern for Rep. Sheila Jackson Lee accused of posting GOP senators' private information online,"OCT. 3, 2018",2018-10-03
https://www.texastribune.org/2018/10/05/affordable-housing-texas-things-know/,BRANDON FORMBY,"As Texas grows, an affordable housing crisis looms. Here are six things to know.","OCT. 5, 2018",2018-10-05
https://www.texastribune.org/2018/10/11/texas-joe-moody-criminal-justice-legislature-marijuana/,ALEX SAMUELS,Q&A: State Rep. Joe Moody on criminal justice and the Legislature,"OCT. 11, 2018",2018-10-11
https://www.texastribune.org/2018/10/03/standardized-testing-ACT-SAT-pay-Texas/,MATT ZDUN,Texas wants schools to pay for ACT and SAT exams. Local districts say that’s unreasonable.,"OCT. 3, 2018",2018-10-03
https://www.texastribune.org/2018/10/06/police-seize-texas-political-yard-sign-gop-elephant-girl-skirt/,THE WASHINGTON POST,A Texas yard sign depicted a GOP elephant with its trunk up a girl’s skirt. Police seized it.,"OCT. 6, 2018",2018-10-06
https://www.texastribune.org/2018/10/12/mexico-asylum-seekers-bridges-immigration/,TEO ARMUS,"U.S. officials have been keeping migrants from crossing bridges. Now, Mexico is doing the same.","OCT. 12, 2018",2018-10-12
https://www.texastribune.org/2018/10/12/suicide-rate-hispanics-texas/,KAISER HEALTH NEWS,"As suicide rates rise, Hispanics show relative immunity","OCT. 12, 2018",2018-10-12
https://www.texastribune.org/2018/10/03/army-corps-set-propose-hurricane-protection-plan-houston/,KIAH COLLIER,Army Corps set to propose hurricane protection plan for Houston,"OCT. 3, 2018",2018-10-03
https://www.texastribune.org/2018/10/09/homeland-security-moves-plug-gaps-south-texas-border-fence/,KIAH COLLIER,Homeland Security moves to plug gaps in Bush-era border fence,"OCT. 9, 2018",2018-10-09
https://www.texastribune.org/2018/10/09/presidio-wall-texas-border-mexico/,"BY SUHAUNA HUSSAIN, CENTER FOR PUBLIC INTEGRITY","How ""The Wall"" could kill a Texas city","OCT. 9, 2018",2018-10-09
https://www.texastribune.org/2018/10/10/austin-nondiscrimination-ordinance-lgbtq-lawsuits/,MATT ZDUN,Two conservative groups are suing Austin over its nondiscrimination ordinance. LGBTQ advocates say they're not worried.,"OCT. 10, 2018",2018-10-10
https://www.tribtalk.org/2018/10/12/texas-no-country-for-young-voters/,Mark P. Jones,Texas: No country for young voters?,"By Mark P. Jones,  Oct. 12, 2018",2018-10-12
https://www.texastribune.org/2018/10/11/west-texas-becomes-worlds-extraction-colony-oil-gas-exports-surge/,KIAH COLLIER,"As oil and gas exports surge, West Texas becomes the world’s “extraction colony”","OCT. 11, 2018",2018-10-11
https://www.texastribune.org/2018/10/11/hurricane-harvey-housing-damage-houston-2-billion/,KATHRYN LUNDSTROM,"Study says to fix Harvey-related housing damage, Houston needs $2 billion more in federal funds","OCT. 11, 2018",2018-10-11
https://www.texastribune.org/2018/10/16/how-washington-unleashed-fossil-fuel-exports-and-sold-out-climate/,"BY JIE JENNY ZOU, CENTER FOR PUBLIC INTEGRITY",How Washington unleashed fossil-fuel exports and sold out on climate,"OCT. 16, 2018",2018-10-16
https://www.texastribune.org/2018/10/09/texas-cps-aps-forgotten-caseworkers-legislators/,MARISSA EVANS,"Texas workers caring for elderly feel “treated like a stepchild” as caseload increases, pay stays the same","OCT. 9, 2018",2018-10-09
https://www.texastribune.org/2018/10/10/eviction-travis-county/,"BY AUDREY MCGLINCHY, KUT NEWS",Five days to vacate: How a sudden setback can lead to an eviction,"OCT. 10, 2018",2018-10-10
https://www.texastribune.org/2018/10/04/disclosures-give-details-personal-finances-ted-cruz-beto-orourke/,ABBY LIVINGSTON,Disclosures offer window into personal finances of Ted Cruz and Beto O'Rourke in Senate race,"OCT. 4, 2018",2018-10-04
https://www.texastribune.org/2018/10/09/texas-death-row-inmate-new-trial-junk-science/,EMMA PLATOFF,Judge recommends new trial for Texas death row inmate Rigoberto Avila,"OCT. 9, 2018",2018-10-09
https://www.texastribune.org/2018/10/03/Payton-summons-fort-worth-life-sustaining-treatment/,EMMA PLATOFF,The hospital says she’s brain-dead. Her parents say she’s alive. Who decides when to take her off the ventilator?,"OCT. 3, 2018",2018-10-03
https://www.texastribune.org/2018/10/?page=8,MATT ZDUN,"News For October, 2018",BY MATT ZDUN,
https://www.texastribune.org/2018/10/05/federal-judge-texas-strikes-down-indian-child-welfare-act/,EMMA PLATOFF,Federal judge in Texas strikes down Indian Child Welfare Act,"OCT. 5, 2018",2018-10-05
https://www.texastribune.org/2018/10/06/texas-senators-cruz-cornyn-vote-confirm-kavanaugh-us-supreme-court/,ABBY LIVINGSTON,"U.S. Senate confirms Kavanaugh to high court, with support of Cruz, Cornyn","OCT. 6, 2018",2018-10-06
https://www.texastribune.org/2018/10/02/texas-education-agency-traffic-stop-police-interaction-law/,JOLIE MCCULLOUGH,"""Don't panic"": Texas Education Agency sends instructions on police interaction curriculum","OCT. 2, 2018",2018-10-02
https://www.texastribune.org/2018/10/10/analysis-texas-school-finance-budget-lbb/,ROSS RAMSEY,Analysis: Texas’ school finance problem in one pesky chart,"OCT. 10, 2018",2018-10-10
https://www.texastribune.org/2018/10/12/texas-cancels-health-contracts-anti-abortion-heidi-group/,MARISSA EVANS,State cancels health contracts with anti-abortion Heidi Group,"OCT. 12, 2018",2018-10-12
https://www.texastribune.org/2018/10/22/texas-2018-midterms-contest-who-will-get-most-votes/,BOBBY BLANCHARD,Political Pick'em: Can you guess who will win in the Texas midterms?,"OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/22/prairie-view-m-students-sue-waller-county-over-early-voting-sites/,ALEXA URA,Prairie View A&M students sue Waller County over early voting sites,"OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/22/texas-early-voting-turnout/,ALLYSON WALLER,Texas sees huge turnout on first day of early voting,"OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/22/Donald-trump-rally-ted-cruz-houston-eleciton-2018/,PATRICK SVITEK,"At Houston re-election rally, Donald Trump mocks Beto O'Rourke and praises Ted Cruz as a key ally","OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/18/democrats-texas-house-speakers-race/,CASSANDRA POLLOCK,Texas House Democrats expect midterms will boost their bargaining power in speaker's race,"OCT. 18, 2018",2018-10-18
https://www.texastribune.org/2018/10/23/texas-congressional-district-21-chip-roy-video/,OMAR RODRIGUEZ-ORTIZ,"Chip Roy on Trump, Republicans, health care and the national debt","OCT. 23, 2018",2018-10-23
https://www.texastribune.org/2018/10/18/Justin-Nelson-livestream/,OMAR RODRIGUEZ-ORTIZ,Justin Nelson discusses Attorney General Ken Paxton and the media,"OCT. 18, 2018",2018-10-18
https://www.texastribune.org/2018/10/22/will-donald-trumps-rally-ted-cruz-motivate-republicans-or-democrats/,ABBY LIVINGSTON,Will Donald Trump's Houston rally for Ted Cruz motivate Republicans — or Democrats?,"OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/17/texas-governor-greg-abbott-trump-ted-cruz-rally/,MATT ZDUN,"Greg Abbott, Dan Patrick to speak at Donald Trump's rally with Ted Cruz","OCT. 17, 2018",2018-10-17
https://www.texastribune.org/2018/10/18/donald-trumps-houston-rally-ted-cruz-moved-bigger-venue/,PATRICK SVITEK,Donald Trump's Houston rally with Ted Cruz moved to bigger venue,"OCT. 18, 2018",2018-10-18
https://www.texastribune.org/2018/10/17/analysis-beto-orourke-overcome-ted-cruz-million-vote-margin/,ROSS RAMSEY,Analysis: Can Beto O’Rourke overcome Ted Cruz’s million-vote margin?,"OCT. 17, 2018",2018-10-17
https://www.texastribune.org/2018/10/23/texas-lt-gov-dan-patrick-mike-collier-video/,ALANA ROCHA,"Though they've never met, Mike Collier and Dan Patrick virtually debate the issues for Texas Lt. Gov.","OCT. 23, 2018",2018-10-23
https://www.texastribune.org/2018/10/19/greg-abbott-going-19-city-texas-tour-campaign-other-republicans/,PATRICK SVITEK,Abbott going on 19-stop tour to campaign for other Republicans,"OCT. 19, 2018",2018-10-19
https://www.texastribune.org/2018/10/20/ted-cruz-beto-orourke-accountability-jamal-khashoggi-death/,PATRICK SVITEK,"Sen. Ted Cruz, Rep. Beto O'Rourke press for accountability in Jamal Khashoggi's death","OCT. 20, 2018",2018-10-20
https://www.texastribune.org/2018/10/22/donald-trump-rally-texas-ted-cruz-supporters-line-up/,EMMA PLATOFF,What Donald Trump’s supporters said at his Texas rally for Ted Cruz,"OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/21/donald-trump-stumps-ted-cruz-texas-former-enemies-are-now-allies/,THE WASHINGTON POST,"The ‘sniveling coward’ and the ‘maniac’ are now allies, as Trump stumps for Cruz","OCT. 21, 2018",2018-10-21
https://www.texastribune.org/2018/10/18/beto-orourke-ted-cruz-lyin-ted/,PATRICK SVITEK,"O'Rourke says he may have gone ""a step too far"" using Donald Trump's ""Lyin' Ted"" nickname for Cruz","OCT. 18, 2018",2018-10-18
https://www.texastribune.org/2018/10/19/texas-2018-john-carter-mj-hegar-virtual-debate/,ALANA ROCHA,"Congressional rivals John Carter and MJ Hegar talk immigration, veterans and tattoos","OCT. 19, 2018",2018-10-19
https://www.texastribune.org/2018/10/17/beto-orourke-attack-ads-against-ted-cruz-start-air-texas/,PATRICK SVITEK,"Beto O’Rourke starts airing attack ads against Ted Cruz, shifting tone","OCT. 17, 2018",2018-10-17
https://www.tribtalk.org/2018/10/18/tipping-the-scales-in-judicial-elections/,Mary Lou Serafine,Tipping the scales in judicial elections,"By Mary Lou Serafine,  Oct. 18, 2018",2018-10-18
https://www.texastribune.org/2018/10/22/ted-cruz-suggests-sending-national-guard-border-stop-migrant-caravan/,JULIÁN AGUILAR,Ted Cruz: National Guard may be needed to stop migrant caravan at the border,"OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/22/texas-donald-trump-ted-cruz-texas-senate-fact-check/,ALEX SAMUELS,We fact checked Donald Trump's rally in Texas,"OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/18/san-antonio-approves-plan-alamo-plaza-overhaul/,ROBERT INKS,San Antonio approves plan for Alamo Plaza overhaul,"OCT. 18, 2018",2018-10-18
https://www.texastribune.org/2018/10/17/texas-rep-pat-fallon-apologizes-rep-mary-gonzalez-after-mocking-her-se/,JULIÁN AGUILAR,Rep. Mary González says she's taking the high road after Rep. Pat Fallon mocked her sexuality,"OCT. 17, 2018",2018-10-17
https://www.texastribune.org/2018/10/17/family-border-apprehensions-hit-new-record-trump-threatens-new-crackdo/,THE WASHINGTON POST,Record number of families crossing U.S. border as Trump threatens new crackdown,"OCT. 17, 2018",2018-10-17
https://www.texastribune.org/2018/10/17/donald-trump-attack-beto-orourke-praise-ted-cruz-debate-texas/,BOBBY BLANCHARD,"Donald Trump: Beto O'Rourke ""is a flake""","OCT. 17, 2018",2018-10-17
https://www.texastribune.org/2018/10/23/Sarah-Davis-Allison-Lami-Sawyer-moderate/,MATT ZDUN,"""Dorky"" moderate Allison Lami Sawyer tries to unseat ""rowdy"" moderate state Rep. Sarah Davis","OCT. 23, 2018",2018-10-23
https://www.texastribune.org/2018/10/18/foster-care-5th-circuit-order-reform/,EMMA PLATOFF,Federal appeals court finds Texas foster kids were endangered — but strikes down some attempts at reform,"OCT. 18, 2018",2018-10-18
https://www.texastribune.org/2018/10/22/ted-cruz-will-serve-full-senate-term-beto-orourke/,TEXAS TRIBUNE STAFF,Ted Cruz now says he'll serve a full term if re-elected to U.S. Senate,"OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/22/donald-trump-say-he-has-new-nickname-ted-cruz-beautiful-ted/,MATTHEW WATKINS,"Ahead of trip to Texas, Donald Trump uses a new nickname for Ted Cruz: ""Beautiful Ted""","OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/19/texas-joaquin-castro-jamal-khashoggi-washington-post/,ALEX SAMUELS,"Without citing evidence, Joaquin Castro says Jared Kushner may have played a role in the death of Jamal Khashoggi","OCT. 19, 2018",2018-10-19
https://www.texastribune.org/2018/10/19/study-family-separations-causing-mental-health-crisis-south-texas/,HANNAH WILEY,Study says family separations are causing a mental health crisis in the Rio Grande Valley,"OCT. 19, 2018",2018-10-19
https://www.texastribune.org/2018/10/19/ut-regents-report-sees-curtailed-role-for-system-administration/,SHANNON NAJMABADI,"""Eliminate 'top-down' initiatives"": UT regents' report sees curtailed role for system administration","OCT. 19, 2018",2018-10-19
https://www.tribtalk.org/2018/10/19/once-again-a-time-for-choosing-republicans-over-democrats/,Wayne Christian,"Once again, a time for choosing Republicans over Democrats ","By Wayne Christian,  Oct. 19, 2018",2018-10-19
https://www.texastribune.org/2018/10/18/historic-texas-flooding-officials-open-floodgates-mansfield-dam/,CARLOS ANCHONDO,"After historic Texas flooding, officials will likely open more floodgates on Central Texas dam","OCT. 18, 2018",2018-10-18
https://www.texastribune.org/2018/10/22/austin-water-boil-water-notice-after-historic-flooding/,CARLOS ANCHONDO,"Austin issues city-wide boil water notice; calls for action ""to avoid running out of water""","OCT. 22, 2018",2018-10-22
https://www.texastribune.org/2018/10/17/immigrants-trump-mexico-border-asylum-violence/,JAY ROOT,Migrants seeking safe harbor in the U.S. must first survive shootouts and shakedowns in Mexico,"OCT. 17, 2018",2018-10-17
https://www.texastribune.org/2018/10/31/Victoria-neave-deanna-metzger-dallas-HD-107/,EMMA PLATOFF,"In Dallas-area Texas House race, Deanna Metzger is the rare Republican who’s on offense","OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/11/01/ted-cruz-beto-orourke-get-out-the-vote/,PATRICK SVITEK,"In getting out the vote, Cruz turns to Abbott's infrastructure while O'Rourke builds his own","NOV. 1, 2018",2018-11-01
https://www.texastribune.org/2018/10/29/texas-supreme-court-election-2018-court-of-criminal-appeals/,EMMA PLATOFF,"In campaigns for Texas’ top courts, judicial candidates must rely on party ID","OCT. 29, 2018",2018-10-29
https://www.texastribune.org/2018/11/01/texas-straight-ticket-voting-problems-old-machines/,MATT ZDUN,Why are some Texans having trouble with voting machines? This is 2002 technology in 2018.,"NOV. 1, 2018",2018-11-01
https://www.texastribune.org/2018/10/28/ted-cruz-beto-orourke-fight-over-conservative-tarrant-county-texas/,ABBY LIVINGSTON,Ted Cruz and Beto O’Rourke are fighting over America’s most conservative large county,"OCT. 28, 2018",2018-10-28
https://www.texastribune.org/2018/10/30/ted-cruz-beto-orourke-texas-rio-grande-valley/,TEO ARMUS,Ted Cruz targets conservative Hispanics in deep-blue Rio Grande Valley,"OCT. 30, 2018",2018-10-30
https://www.texastribune.org/2018/10/26/beto-orourke-ted-cruz-top-100-million-fundraising-senate-race/,PATRICK SVITEK,Senate race tops $100 million with latest filings from Ted Cruz and Beto O'Rourke,"OCT. 26, 2018",2018-10-26
https://www.texastribune.org/2018/10/24/don-huffines-texas-senate-nathan-johnson-midterm-elections/,ALEX SAMUELS,"In a Dallas state Senate district held by the GOP for decades, incumbent Don Huffines is in a tight race","OCT. 24, 2018",2018-10-24
https://www.texastribune.org/2018/10/25/student-voting-rights-fight-erupts-texas-state-university/,ALEXA URA,Student voting rights fight erupts at Texas State University,"OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/27/us-senate-ted-cruz-beto-orourke-see-promise-massive-early-voting/,PATRICK SVITEK,"In U.S. Senate race, both sides take heart in massive early voting numbers","OCT. 27, 2018",2018-10-27
https://www.texastribune.org/2018/10/29/texas-senate-beto-orourke-ted-cruz-poll/,EMMA PLATOFF,"Ted Cruz leads Beto O'Rourke 51 to 46, Quinnipiac poll finds","OCT. 29, 2018",2018-10-29
https://www.texastribune.org/2018/11/01/final-days-re-election-bid-ted-cruz-haunted-alliance-steve-king/,PATRICK SVITEK,Ted Cruz hasn't distanced himself from Steve King — once a valuable ally — in final days of race against Beto O’Rourke,"NOV. 1, 2018",2018-11-01
https://www.texastribune.org/2018/10/29/texas-ted-cruz-donald-trump-voter-awareness-project-facebook-ads/,ALEX SAMUELS,Groups with neutral-sounding names launch Facebook ads against Texas Republicans,"OCT. 29, 2018",2018-10-29
https://www.texastribune.org/2018/10/25/texas-comptroller-glenn-hegar-democrat-joi-chevalier/,EDGAR WALTERS,Texas Comptroller Glenn Hegar and Democratic challenger Joi Chevalier on why they deserve your vote,"OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/25/new-anti-ted-cruz-super-pac-launches-plans-12m-ad-buy/,PATRICK SVITEK,"New anti-Ted Cruz super PAC launches, announces $1.2 million ad buy","OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/11/01/donors-reward-texas-democratic-congressional-candidates-ignore-others/,EDGAR WALTERS,"While Beto O'Rourke rakes in cash, big donors ignore the Democratic statewide ticket","NOV. 1, 2018",2018-11-01
https://www.texastribune.org/2018/10/26/ut-tt-poll-ted-cruz-leads-beto-orourke-texas-senate/,ROSS RAMSEY,"Ted Cruz leads Beto O’Rourke by 6 in Texas Senate race, UT/TT poll finds","OCT. 26, 2018",2018-10-26
https://www.texastribune.org/2018/10/26/texas-congress-2018-election-joseph-kopser-video/,OMAR RODRIGUEZ-ORTIZ,"Joseph Kopser talks Trump, Republicans and health care","OCT. 26, 2018",2018-10-26
https://www.texastribune.org/2018/10/24/texas-dan-patrick-mike-collier-race-teachers-midterm/,EMMA PLATOFF,"In his long-shot bid to unseat Lt. Gov. Dan Patrick, Mike Collier is counting on teachers","OCT. 24, 2018",2018-10-24
https://www.texastribune.org/2018/10/31/texas-board-education-midterm-candidates-elections-2018/,KATHRYN LUNDSTROM,A Texas Board of Education seat hasn’t flipped since 2010. Will that change in 2018?,"OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/24/Ted-Cruz-Beto-ORourke-poll/,MATT ZDUN,"Ted Cruz leads Beto O’Rourke by 5 among likely voters in U.S. Senate race, new poll finds","OCT. 24, 2018",2018-10-24
https://www.texastribune.org/2018/10/31/beto-orourke-messages-pipe-bomb/,MATTHEW WATKINS,"Beto O'Rourke received threatening messages from pipe bomb suspect Cesar Sayoc, his campaign says","OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/26/texas-voting-machines-2018-straight-ticket-midterm-elections/,ALEX SAMUELS,Here’s how to avoid problems with straight-ticket voting in Texas,"OCT. 26, 2018",2018-10-26
https://www.texastribune.org/2018/10/31/texas-democrats-kulkarni-olson-mccaul-siegel/,ANDREW EVERSDEN,"In GOP strongholds, Texas Democrats running liberal campaigns have raised eye-popping sums","OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/31/texas-beto-orourke-ted-cruz-facebook-ads-propublica/,ALEX SAMUELS,Beto O’Rourke is betting big on Facebook ads: He’s spent more than $6 million in six months.,"OCT. 31, 2018",2018-10-31
https://www.texastribune.org/2018/10/30/beto-orourke-ted-cruz-us-birthright-citizenship/,EMMA PLATOFF,Donald Trump wants to end birthright citizenship. Ted Cruz supports that. Beto O'Rourke doesn't.,"OCT. 30, 2018",2018-10-30
https://www.texastribune.org/2018/10/25/ken-paxton-tv-ad-against-justin-nelson/,PATRICK SVITEK,"In notable shift, Attorney General Ken Paxton begins TV offensive against Democratic opponent","OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/30/colin-allred-pete-sessions-north-texas/,ABBY LIVINGSTON,"For both parties, the race between U.S. Rep. Pete Sessions and Colin Allred is bigger than one seat","OCT. 30, 2018",2018-10-30
https://www.texastribune.org/2018/10/26/three-candidates-vie-slot-texas-oil-and-gas-regulatory-agency/,KIAH COLLIER,Three candidates vie for slot on Texas' oil and gas regulatory agency,"OCT. 26, 2018",2018-10-26
https://www.texastribune.org/2018/10/26/hays-county-expands-early-voting-access-texas-state-university-student/,ALEXA URA,Hays County expands early voting access for Texas State University students,"OCT. 26, 2018",2018-10-26
https://www.texastribune.org/2018/10/30/texas-representatives-congress-trump-proposal-end-birthright-citizens/,ANDREW EVERSDEN,Texas Democrats in Congress oppose Trump proposal to end birthright citizenship. Most Republicans have stayed silent.,"OCT. 30, 2018",2018-10-30
https://www.texastribune.org/2018/10/25/trump-administration-send-hundreds-troops-us-mexico-border-reports-say/,EMMA PLATOFF,"Trump administration to send hundreds of troops to the U.S-Mexico border, reports say","OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/25/waller-county-expands-early-voting-prairie-view-m-students/,MATT ZDUN,Waller County expands early voting for Prairie View A&M students,"OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/30/texas-state-capitol-offices-evacuated-due-suspicious-package/,MATT ZDUN,"Authorities find ""no viable threat"" after evacuation at the Texas Capitol due to a suspicious package","OCT. 30, 2018",2018-10-30
https://www.texastribune.org/2018/11/01/harris-county-texas-juvenile-judges-private-attorneys/,NEENA SATIJA,Harris County juvenile judges and private attorneys accused of cronyism: “Everybody wins but the kids”,"NOV. 1, 2018",2018-11-01
https://www.texastribune.org/2018/10/29/department-defense-says-its-sending-5200-troops-us-mexico-border/,JULIÁN AGUILAR,"Department of Defense says it's sending 5,200 troops to U.S.-Mexico border","OCT. 29, 2018",2018-10-29
https://www.texastribune.org/2018/11/01/texas-gov-greg-abbott-has-pitched-plan-fix-school-finance/,ALIYYA SWABY,"Behind closed doors, Greg Abbott’s office has pitched a plan to fix Texas school finance","NOV. 1, 2018",2018-11-01
https://www.texastribune.org/2018/10/30/trump-executive-order-end-citizenship-children-born-us-noncitizens/,THE WASHINGTON POST,Trump eyeing executive order to end citizenship for children born in U.S. to noncitizens,"OCT. 30, 2018",2018-10-30
https://www.texastribune.org/2018/10/30/texas-border-lawmakers-troop-deployment/,JULIÁN AGUILAR,Texas' border lawmakers say they're in the dark on troop deployment,"OCT. 30, 2018",2018-10-30
https://www.texastribune.org/2018/10/24/family-separation-federal-agencies-dhs-hhs-unprepared/,TEO ARMUS,"Federal agencies were unprepared to deal with family separations, government report says","OCT. 24, 2018",2018-10-24
https://www.texastribune.org/2018/10/25/cuellar-aide-fired-pregnancy/,THE WASHINGTON POST,Former aide to Texas congressman files complaint saying she was fired over pregnancy,"OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/25/donald-trump-considering-plan-ban-entry-migrants-southern-border/,THE WASHINGTON POST,"Trump considering plan to ban entry of migrants at southern border, deny asylum","OCT. 25, 2018",2018-10-25
https://www.texastribune.org/2018/10/24/ted-cruz-vs-beto-orourke-reddit-discussion-ama-texas-reporters/,BOBBY BLANCHARD,Five Texas reporters answer questions about the Ted Cruz-Beto O'Rourke race,"OCT. 24, 2018",2018-10-24
https://www.texastribune.org/2018/10/24/family-separation-deterrent-apprehensions-immigration/,TEO ARMUS,"As border crossings surge, some migrants say they came now because family separation is over","OCT. 24, 2018",2018-10-24
